##
## Created by M. Vincenzi on Dec 2021
## PDF for SALT2x1, EBV and RV as a function of Mass
## EBV and RV are from BS20 paper
##
VARNAMES: EBV LOGMASS PROB  
PDF: 0.72 6.7 0.0008 
PDF: 0.74 6.7 0.0006 
PDF: 0.76 6.7 0.0005 
PDF: 0.78 6.7 0.0004 
PDF: 0.8 6.7 0.0004 
PDF: 0.0 6.8 1.0 
PDF: 0.02 6.8 0.82 
PDF: 0.04 6.8 0.6716 
PDF: 0.06 6.8 0.5502 
PDF: 0.08 6.8 0.4496 
PDF: 0.1 6.8 0.367 
PDF: 0.12 6.8 0.3016 
PDF: 0.14 6.8 0.2475 
PDF: 0.16 6.8 0.2029 
PDF: 0.18 6.8 0.1654 
PDF: 0.2 6.8 0.136 
PDF: 0.22 6.8 0.1113 
PDF: 0.24 6.8 0.0906 
PDF: 0.26 6.8 0.075 
PDF: 0.28 6.8 0.061 
PDF: 0.3 6.8 0.0501 
PDF: 0.32 6.8 0.0402 
PDF: 0.34 6.8 0.0339 
PDF: 0.36 6.8 0.0275 
PDF: 0.38 6.8 0.0225 
PDF: 0.4 6.8 0.0182 
PDF: 0.42 6.8 0.0151 
PDF: 0.44 6.8 0.0123 
PDF: 0.46 6.8 0.0102 
PDF: 0.48 6.8 0.0083 
PDF: 0.5 6.8 0.0065 
PDF: 0.52 6.8 0.0054 
PDF: 0.54 6.8 0.0046 
PDF: 0.56 6.8 0.0038 
PDF: 0.58 6.8 0.0031 
PDF: 0.6 6.8 0.0026 
PDF: 0.62 6.8 0.0021 
PDF: 0.64 6.8 0.0017 
PDF: 0.66 6.8 0.0014 
PDF: 0.68 6.8 0.0011 
PDF: 0.7 6.8 0.0009 
PDF: 0.72 6.8 0.0008 
PDF: 0.74 6.8 0.0006 
PDF: 0.76 6.8 0.0005 
PDF: 0.78 6.8 0.0004 
PDF: 0.8 6.8 0.0004 
PDF: 0.0 6.9 1.0 
PDF: 0.02 6.9 0.82 
PDF: 0.04 6.9 0.6716 
PDF: 0.06 6.9 0.5502 
PDF: 0.08 6.9 0.4496 
PDF: 0.1 6.9 0.367 
PDF: 0.12 6.9 0.3016 
PDF: 0.14 6.9 0.2475 
PDF: 0.16 6.9 0.2029 
PDF: 0.18 6.9 0.1654 
PDF: 0.2 6.9 0.136 
PDF: 0.22 6.9 0.1113 
PDF: 0.24 6.9 0.0906 
PDF: 0.26 6.9 0.075 
PDF: 0.28 6.9 0.061 
PDF: 0.3 6.9 0.0501 
PDF: 0.32 6.9 0.0402 
PDF: 0.34 6.9 0.0339 
PDF: 0.36 6.9 0.0275 
PDF: 0.38 6.9 0.0225 
PDF: 0.4 6.9 0.0182 
PDF: 0.42 6.9 0.0151 
PDF: 0.44 6.9 0.0123 
PDF: 0.46 6.9 0.0102 
PDF: 0.48 6.9 0.0083 
PDF: 0.5 6.9 0.0065 
PDF: 0.52 6.9 0.0054 
PDF: 0.54 6.9 0.0046 
PDF: 0.56 6.9 0.0038 
PDF: 0.58 6.9 0.0031 
PDF: 0.6 6.9 0.0026 
PDF: 0.62 6.9 0.0021 
PDF: 0.64 6.9 0.0017 
PDF: 0.66 6.9 0.0014 
PDF: 0.68 6.9 0.0011 
PDF: 0.7 6.9 0.0009 
PDF: 0.72 6.9 0.0008 
PDF: 0.74 6.9 0.0006 
PDF: 0.76 6.9 0.0005 
PDF: 0.78 6.9 0.0004 
PDF: 0.8 6.9 0.0004 
PDF: 0.0 7.0 1.0 
PDF: 0.02 7.0 0.82 
PDF: 0.04 7.0 0.6716 
PDF: 0.06 7.0 0.5502 
PDF: 0.08 7.0 0.4496 
PDF: 0.1 7.0 0.367 
PDF: 0.12 7.0 0.3016 
PDF: 0.14 7.0 0.2475 
PDF: 0.16 7.0 0.2029 
PDF: 0.18 7.0 0.1654 
PDF: 0.2 7.0 0.136 
PDF: 0.22 7.0 0.1113 
PDF: 0.24 7.0 0.0906 
PDF: 0.26 7.0 0.075 
PDF: 0.28 7.0 0.061 
PDF: 0.3 7.0 0.0501 
PDF: 0.32 7.0 0.0402 
PDF: 0.34 7.0 0.0339 
PDF: 0.36 7.0 0.0275 
PDF: 0.38 7.0 0.0225 
PDF: 0.4 7.0 0.0182 
PDF: 0.42 7.0 0.0151 
PDF: 0.44 7.0 0.0123 
PDF: 0.46 7.0 0.0102 
PDF: 0.48 7.0 0.0083 
PDF: 0.5 7.0 0.0065 
PDF: 0.52 7.0 0.0054 
PDF: 0.54 7.0 0.0046 
PDF: 0.56 7.0 0.0038 
PDF: 0.58 7.0 0.0031 
PDF: 0.6 7.0 0.0026 
PDF: 0.62 7.0 0.0021 
PDF: 0.64 7.0 0.0017 
PDF: 0.66 7.0 0.0014 
PDF: 0.68 7.0 0.0011 
PDF: 0.7 7.0 0.0009 
PDF: 0.72 7.0 0.0008 
PDF: 0.74 7.0 0.0006 
PDF: 0.76 7.0 0.0005 
PDF: 0.78 7.0 0.0004 
PDF: 0.8 7.0 0.0004 
PDF: 0.0 7.1 1.0 
PDF: 0.02 7.1 0.82 
PDF: 0.04 7.1 0.6716 
PDF: 0.06 7.1 0.5502 
PDF: 0.08 7.1 0.4496 
PDF: 0.1 7.1 0.367 
PDF: 0.12 7.1 0.3016 
PDF: 0.14 7.1 0.2475 
PDF: 0.16 7.1 0.2029 
PDF: 0.18 7.1 0.1654 
PDF: 0.2 7.1 0.136 
PDF: 0.22 7.1 0.1113 
PDF: 0.24 7.1 0.0906 
PDF: 0.26 7.1 0.075 
PDF: 0.28 7.1 0.061 
PDF: 0.3 7.1 0.0501 
PDF: 0.32 7.1 0.0402 
PDF: 0.34 7.1 0.0339 
PDF: 0.36 7.1 0.0275 
PDF: 0.38 7.1 0.0225 
PDF: 0.4 7.1 0.0182 
PDF: 0.42 7.1 0.0151 
PDF: 0.44 7.1 0.0123 
PDF: 0.46 7.1 0.0102 
PDF: 0.48 7.1 0.0083 
PDF: 0.5 7.1 0.0065 
PDF: 0.52 7.1 0.0054 
PDF: 0.54 7.1 0.0046 
PDF: 0.56 7.1 0.0038 
PDF: 0.58 7.1 0.0031 
PDF: 0.6 7.1 0.0026 
PDF: 0.62 7.1 0.0021 
PDF: 0.64 7.1 0.0017 
PDF: 0.66 7.1 0.0014 
PDF: 0.68 7.1 0.0011 
PDF: 0.7 7.1 0.0009 
PDF: 0.72 7.1 0.0008 
PDF: 0.74 7.1 0.0006 
PDF: 0.76 7.1 0.0005 
PDF: 0.78 7.1 0.0004 
PDF: 0.8 7.1 0.0004 
PDF: 0.0 7.2 1.0 
PDF: 0.02 7.2 0.82 
PDF: 0.04 7.2 0.6716 
PDF: 0.06 7.2 0.5502 
PDF: 0.08 7.2 0.4496 
PDF: 0.1 7.2 0.367 
PDF: 0.12 7.2 0.3016 
PDF: 0.14 7.2 0.2475 
PDF: 0.16 7.2 0.2029 
PDF: 0.18 7.2 0.1654 
PDF: 0.2 7.2 0.136 
PDF: 0.22 7.2 0.1113 
PDF: 0.24 7.2 0.0906 
PDF: 0.26 7.2 0.075 
PDF: 0.28 7.2 0.061 
PDF: 0.3 7.2 0.0501 
PDF: 0.32 7.2 0.0402 
PDF: 0.34 7.2 0.0339 
PDF: 0.36 7.2 0.0275 
PDF: 0.38 7.2 0.0225 
PDF: 0.4 7.2 0.0182 
PDF: 0.42 7.2 0.0151 
PDF: 0.44 7.2 0.0123 
PDF: 0.46 7.2 0.0102 
PDF: 0.48 7.2 0.0083 
PDF: 0.5 7.2 0.0065 
PDF: 0.52 7.2 0.0054 
PDF: 0.54 7.2 0.0046 
PDF: 0.56 7.2 0.0038 
PDF: 0.58 7.2 0.0031 
PDF: 0.6 7.2 0.0026 
PDF: 0.62 7.2 0.0021 
PDF: 0.64 7.2 0.0017 
PDF: 0.66 7.2 0.0014 
PDF: 0.68 7.2 0.0011 
PDF: 0.7 7.2 0.0009 
PDF: 0.72 7.2 0.0008 
PDF: 0.74 7.2 0.0006 
PDF: 0.76 7.2 0.0005 
PDF: 0.78 7.2 0.0004 
PDF: 0.8 7.2 0.0004 
PDF: 0.0 7.3 1.0 
PDF: 0.02 7.3 0.82 
PDF: 0.04 7.3 0.6716 
PDF: 0.06 7.3 0.5502 
PDF: 0.08 7.3 0.4496 
PDF: 0.1 7.3 0.367 
PDF: 0.12 7.3 0.3016 
PDF: 0.14 7.3 0.2475 
PDF: 0.16 7.3 0.2029 
PDF: 0.18 7.3 0.1654 
PDF: 0.2 7.3 0.136 
PDF: 0.22 7.3 0.1113 
PDF: 0.24 7.3 0.0906 
PDF: 0.26 7.3 0.075 
PDF: 0.28 7.3 0.061 
PDF: 0.3 7.3 0.0501 
PDF: 0.32 7.3 0.0402 
PDF: 0.34 7.3 0.0339 
PDF: 0.36 7.3 0.0275 
PDF: 0.38 7.3 0.0225 
PDF: 0.4 7.3 0.0182 
PDF: 0.42 7.3 0.0151 
PDF: 0.44 7.3 0.0123 
PDF: 0.46 7.3 0.0102 
PDF: 0.48 7.3 0.0083 
PDF: 0.5 7.3 0.0065 
PDF: 0.52 7.3 0.0054 
PDF: 0.54 7.3 0.0046 
PDF: 0.56 7.3 0.0038 
PDF: 0.58 7.3 0.0031 
PDF: 0.6 7.3 0.0026 
PDF: 0.62 7.3 0.0021 
PDF: 0.64 7.3 0.0017 
PDF: 0.66 7.3 0.0014 
PDF: 0.68 7.3 0.0011 
PDF: 0.7 7.3 0.0009 
PDF: 0.72 7.3 0.0008 
PDF: 0.74 7.3 0.0006 
PDF: 0.76 7.3 0.0005 
PDF: 0.78 7.3 0.0004 
PDF: 0.8 7.3 0.0004 
PDF: 0.0 7.4 1.0 
PDF: 0.02 7.4 0.82 
PDF: 0.04 7.4 0.6716 
PDF: 0.06 7.4 0.5502 
PDF: 0.08 7.4 0.4496 
PDF: 0.1 7.4 0.367 
PDF: 0.12 7.4 0.3016 
PDF: 0.14 7.4 0.2475 
PDF: 0.16 7.4 0.2029 
PDF: 0.18 7.4 0.1654 
PDF: 0.2 7.4 0.136 
PDF: 0.22 7.4 0.1113 
PDF: 0.24 7.4 0.0906 
PDF: 0.26 7.4 0.075 
PDF: 0.28 7.4 0.061 
PDF: 0.3 7.4 0.0501 
PDF: 0.32 7.4 0.0402 
PDF: 0.34 7.4 0.0339 
PDF: 0.36 7.4 0.0275 
PDF: 0.38 7.4 0.0225 
PDF: 0.4 7.4 0.0182 
PDF: 0.42 7.4 0.0151 
PDF: 0.44 7.4 0.0123 
PDF: 0.46 7.4 0.0102 
PDF: 0.48 7.4 0.0083 
PDF: 0.5 7.4 0.0065 
PDF: 0.52 7.4 0.0054 
PDF: 0.54 7.4 0.0046 
PDF: 0.56 7.4 0.0038 
PDF: 0.58 7.4 0.0031 
PDF: 0.6 7.4 0.0026 
PDF: 0.62 7.4 0.0021 
PDF: 0.64 7.4 0.0017 
PDF: 0.66 7.4 0.0014 
PDF: 0.68 7.4 0.0011 
PDF: 0.7 7.4 0.0009 
PDF: 0.72 7.4 0.0008 
PDF: 0.74 7.4 0.0006 
PDF: 0.76 7.4 0.0005 
PDF: 0.78 7.4 0.0004 
PDF: 0.8 7.4 0.0004 
PDF: 0.0 7.5 1.0 
PDF: 0.02 7.5 0.82 
PDF: 0.04 7.5 0.6716 
PDF: 0.06 7.5 0.5502 
PDF: 0.08 7.5 0.4496 
PDF: 0.1 7.5 0.367 
PDF: 0.12 7.5 0.3016 
PDF: 0.14 7.5 0.2475 
PDF: 0.16 7.5 0.2029 
PDF: 0.18 7.5 0.1654 
PDF: 0.2 7.5 0.136 
PDF: 0.22 7.5 0.1113 
PDF: 0.24 7.5 0.0906 
PDF: 0.26 7.5 0.075 
PDF: 0.28 7.5 0.061 
PDF: 0.3 7.5 0.0501 
PDF: 0.32 7.5 0.0402 
PDF: 0.34 7.5 0.0339 
PDF: 0.36 7.5 0.0275 
PDF: 0.38 7.5 0.0225 
PDF: 0.4 7.5 0.0182 
PDF: 0.42 7.5 0.0151 
PDF: 0.44 7.5 0.0123 
PDF: 0.46 7.5 0.0102 
PDF: 0.48 7.5 0.0083 
PDF: 0.5 7.5 0.0065 
PDF: 0.52 7.5 0.0054 
PDF: 0.54 7.5 0.0046 
PDF: 0.56 7.5 0.0038 
PDF: 0.58 7.5 0.0031 
PDF: 0.6 7.5 0.0026 
PDF: 0.62 7.5 0.0021 
PDF: 0.64 7.5 0.0017 
PDF: 0.66 7.5 0.0014 
PDF: 0.68 7.5 0.0011 
PDF: 0.7 7.5 0.0009 
PDF: 0.72 7.5 0.0008 
PDF: 0.74 7.5 0.0006 
PDF: 0.76 7.5 0.0005 
PDF: 0.78 7.5 0.0004 
PDF: 0.8 7.5 0.0004 
PDF: 0.0 7.6 1.0 
PDF: 0.02 7.6 0.82 
PDF: 0.04 7.6 0.6716 
PDF: 0.06 7.6 0.5502 
PDF: 0.08 7.6 0.4496 
PDF: 0.1 7.6 0.367 
PDF: 0.12 7.6 0.3016 
PDF: 0.14 7.6 0.2475 
PDF: 0.16 7.6 0.2029 
PDF: 0.18 7.6 0.1654 
PDF: 0.2 7.6 0.136 
PDF: 0.22 7.6 0.1113 
PDF: 0.24 7.6 0.0906 
PDF: 0.26 7.6 0.075 
PDF: 0.28 7.6 0.061 
PDF: 0.3 7.6 0.0501 
PDF: 0.32 7.6 0.0402 
PDF: 0.34 7.6 0.0339 
PDF: 0.36 7.6 0.0275 
PDF: 0.38 7.6 0.0225 
PDF: 0.4 7.6 0.0182 
PDF: 0.42 7.6 0.0151 
PDF: 0.44 7.6 0.0123 
PDF: 0.46 7.6 0.0102 
PDF: 0.48 7.6 0.0083 
PDF: 0.5 7.6 0.0065 
PDF: 0.52 7.6 0.0054 
PDF: 0.54 7.6 0.0046 
PDF: 0.56 7.6 0.0038 
PDF: 0.58 7.6 0.0031 
PDF: 0.6 7.6 0.0026 
PDF: 0.62 7.6 0.0021 
PDF: 0.64 7.6 0.0017 
PDF: 0.66 7.6 0.0014 
PDF: 0.68 7.6 0.0011 
PDF: 0.7 7.6 0.0009 
PDF: 0.72 7.6 0.0008 
PDF: 0.74 7.6 0.0006 
PDF: 0.76 7.6 0.0005 
PDF: 0.78 7.6 0.0004 
PDF: 0.8 7.6 0.0004 
PDF: 0.0 7.7 1.0 
PDF: 0.02 7.7 0.82 
PDF: 0.04 7.7 0.6716 
PDF: 0.06 7.7 0.5502 
PDF: 0.08 7.7 0.4496 
PDF: 0.1 7.7 0.367 
PDF: 0.12 7.7 0.3016 
PDF: 0.14 7.7 0.2475 
PDF: 0.16 7.7 0.2029 
PDF: 0.18 7.7 0.1654 
PDF: 0.2 7.7 0.136 
PDF: 0.22 7.7 0.1113 
PDF: 0.24 7.7 0.0906 
PDF: 0.26 7.7 0.075 
PDF: 0.28 7.7 0.061 
PDF: 0.3 7.7 0.0501 
PDF: 0.32 7.7 0.0402 
PDF: 0.34 7.7 0.0339 
PDF: 0.36 7.7 0.0275 
PDF: 0.38 7.7 0.0225 
PDF: 0.4 7.7 0.0182 
PDF: 0.42 7.7 0.0151 
PDF: 0.44 7.7 0.0123 
PDF: 0.46 7.7 0.0102 
PDF: 0.48 7.7 0.0083 
PDF: 0.5 7.7 0.0065 
PDF: 0.52 7.7 0.0054 
PDF: 0.54 7.7 0.0046 
PDF: 0.56 7.7 0.0038 
PDF: 0.58 7.7 0.0031 
PDF: 0.6 7.7 0.0026 
PDF: 0.62 7.7 0.0021 
PDF: 0.64 7.7 0.0017 
PDF: 0.66 7.7 0.0014 
PDF: 0.68 7.7 0.0011 
PDF: 0.7 7.7 0.0009 
PDF: 0.72 7.7 0.0008 
PDF: 0.74 7.7 0.0006 
PDF: 0.76 7.7 0.0005 
PDF: 0.78 7.7 0.0004 
PDF: 0.8 7.7 0.0004 
PDF: 0.0 7.8 1.0 
PDF: 0.02 7.8 0.82 
PDF: 0.04 7.8 0.6716 
PDF: 0.06 7.8 0.5502 
PDF: 0.08 7.8 0.4496 
PDF: 0.1 7.8 0.367 
PDF: 0.12 7.8 0.3016 
PDF: 0.14 7.8 0.2475 
PDF: 0.16 7.8 0.2029 
PDF: 0.18 7.8 0.1654 
PDF: 0.2 7.8 0.136 
PDF: 0.22 7.8 0.1113 
PDF: 0.24 7.8 0.0906 
PDF: 0.26 7.8 0.075 
PDF: 0.28 7.8 0.061 
PDF: 0.3 7.8 0.0501 
PDF: 0.32 7.8 0.0402 
PDF: 0.34 7.8 0.0339 
PDF: 0.36 7.8 0.0275 
PDF: 0.38 7.8 0.0225 
PDF: 0.4 7.8 0.0182 
PDF: 0.42 7.8 0.0151 
PDF: 0.44 7.8 0.0123 
PDF: 0.46 7.8 0.0102 
PDF: 0.48 7.8 0.0083 
PDF: 0.5 7.8 0.0065 
PDF: 0.52 7.8 0.0054 
PDF: 0.54 7.8 0.0046 
PDF: 0.56 7.8 0.0038 
PDF: 0.58 7.8 0.0031 
PDF: 0.6 7.8 0.0026 
PDF: 0.62 7.8 0.0021 
PDF: 0.64 7.8 0.0017 
PDF: 0.66 7.8 0.0014 
PDF: 0.68 7.8 0.0011 
PDF: 0.7 7.8 0.0009 
PDF: 0.72 7.8 0.0008 
PDF: 0.74 7.8 0.0006 
PDF: 0.76 7.8 0.0005 
PDF: 0.78 7.8 0.0004 
PDF: 0.8 7.8 0.0004 
PDF: 0.0 7.9 1.0 
PDF: 0.02 7.9 0.82 
PDF: 0.04 7.9 0.6716 
PDF: 0.06 7.9 0.5502 
PDF: 0.08 7.9 0.4496 
PDF: 0.1 7.9 0.367 
PDF: 0.12 7.9 0.3016 
PDF: 0.14 7.9 0.2475 
PDF: 0.16 7.9 0.2029 
PDF: 0.18 7.9 0.1654 
PDF: 0.2 7.9 0.136 
PDF: 0.22 7.9 0.1113 
PDF: 0.24 7.9 0.0906 
PDF: 0.26 7.9 0.075 
PDF: 0.28 7.9 0.061 
PDF: 0.3 7.9 0.0501 
PDF: 0.32 7.9 0.0402 
PDF: 0.34 7.9 0.0339 
PDF: 0.36 7.9 0.0275 
PDF: 0.38 7.9 0.0225 
PDF: 0.4 7.9 0.0182 
PDF: 0.42 7.9 0.0151 
PDF: 0.44 7.9 0.0123 
PDF: 0.46 7.9 0.0102 
PDF: 0.48 7.9 0.0083 
PDF: 0.5 7.9 0.0065 
PDF: 0.52 7.9 0.0054 
PDF: 0.54 7.9 0.0046 
PDF: 0.56 7.9 0.0038 
PDF: 0.58 7.9 0.0031 
PDF: 0.6 7.9 0.0026 
PDF: 0.62 7.9 0.0021 
PDF: 0.64 7.9 0.0017 
PDF: 0.66 7.9 0.0014 
PDF: 0.68 7.9 0.0011 
PDF: 0.7 7.9 0.0009 
PDF: 0.72 7.9 0.0008 
PDF: 0.74 7.9 0.0006 
PDF: 0.76 7.9 0.0005 
PDF: 0.78 7.9 0.0004 
PDF: 0.8 7.9 0.0004 
PDF: 0.0 8.0 1.0 
PDF: 0.02 8.0 0.82 
PDF: 0.04 8.0 0.6716 
PDF: 0.06 8.0 0.5502 
PDF: 0.08 8.0 0.4496 
PDF: 0.1 8.0 0.367 
PDF: 0.12 8.0 0.3016 
PDF: 0.14 8.0 0.2475 
PDF: 0.16 8.0 0.2029 
PDF: 0.18 8.0 0.1654 
PDF: 0.2 8.0 0.136 
PDF: 0.22 8.0 0.1113 
PDF: 0.24 8.0 0.0906 
PDF: 0.26 8.0 0.075 
PDF: 0.28 8.0 0.061 
PDF: 0.3 8.0 0.0501 
PDF: 0.32 8.0 0.0402 
PDF: 0.34 8.0 0.0339 
PDF: 0.36 8.0 0.0275 
PDF: 0.38 8.0 0.0225 
PDF: 0.4 8.0 0.0182 
PDF: 0.42 8.0 0.0151 
PDF: 0.44 8.0 0.0123 
PDF: 0.46 8.0 0.0102 
PDF: 0.48 8.0 0.0083 
PDF: 0.5 8.0 0.0065 
PDF: 0.52 8.0 0.0054 
PDF: 0.54 8.0 0.0046 
PDF: 0.56 8.0 0.0038 
PDF: 0.58 8.0 0.0031 
PDF: 0.6 8.0 0.0026 
PDF: 0.62 8.0 0.0021 
PDF: 0.64 8.0 0.0017 
PDF: 0.66 8.0 0.0014 
PDF: 0.68 8.0 0.0011 
PDF: 0.7 8.0 0.0009 
PDF: 0.72 8.0 0.0008 
PDF: 0.74 8.0 0.0006 
PDF: 0.76 8.0 0.0005 
PDF: 0.78 8.0 0.0004 
PDF: 0.8 8.0 0.0004 
PDF: 0.0 8.1 1.0 
PDF: 0.02 8.1 0.82 
PDF: 0.04 8.1 0.6716 
PDF: 0.06 8.1 0.5502 
PDF: 0.08 8.1 0.4496 
PDF: 0.1 8.1 0.367 
PDF: 0.12 8.1 0.3016 
PDF: 0.14 8.1 0.2475 
PDF: 0.16 8.1 0.2029 
PDF: 0.18 8.1 0.1654 
PDF: 0.2 8.1 0.136 
PDF: 0.22 8.1 0.1113 
PDF: 0.24 8.1 0.0906 
PDF: 0.26 8.1 0.075 
PDF: 0.28 8.1 0.061 
PDF: 0.3 8.1 0.0501 
PDF: 0.32 8.1 0.0402 
PDF: 0.34 8.1 0.0339 
PDF: 0.36 8.1 0.0275 
PDF: 0.38 8.1 0.0225 
PDF: 0.4 8.1 0.0182 
PDF: 0.42 8.1 0.0151 
PDF: 0.44 8.1 0.0123 
PDF: 0.46 8.1 0.0102 
PDF: 0.48 8.1 0.0083 
PDF: 0.5 8.1 0.0065 
PDF: 0.52 8.1 0.0054 
PDF: 0.54 8.1 0.0046 
PDF: 0.56 8.1 0.0038 
PDF: 0.58 8.1 0.0031 
PDF: 0.6 8.1 0.0026 
PDF: 0.62 8.1 0.0021 
PDF: 0.64 8.1 0.0017 
PDF: 0.66 8.1 0.0014 
PDF: 0.68 8.1 0.0011 
PDF: 0.7 8.1 0.0009 
PDF: 0.72 8.1 0.0008 
PDF: 0.74 8.1 0.0006 
PDF: 0.76 8.1 0.0005 
PDF: 0.78 8.1 0.0004 
PDF: 0.8 8.1 0.0004 
PDF: 0.0 8.2 1.0 
PDF: 0.02 8.2 0.82 
PDF: 0.04 8.2 0.6716 
PDF: 0.06 8.2 0.5502 
PDF: 0.08 8.2 0.4496 
PDF: 0.1 8.2 0.367 
PDF: 0.12 8.2 0.3016 
PDF: 0.14 8.2 0.2475 
PDF: 0.16 8.2 0.2029 
PDF: 0.18 8.2 0.1654 
PDF: 0.2 8.2 0.136 
PDF: 0.22 8.2 0.1113 
PDF: 0.24 8.2 0.0906 
PDF: 0.26 8.2 0.075 
PDF: 0.28 8.2 0.061 
PDF: 0.3 8.2 0.0501 
PDF: 0.32 8.2 0.0402 
PDF: 0.34 8.2 0.0339 
PDF: 0.36 8.2 0.0275 
PDF: 0.38 8.2 0.0225 
PDF: 0.4 8.2 0.0182 
PDF: 0.42 8.2 0.0151 
PDF: 0.44 8.2 0.0123 
PDF: 0.46 8.2 0.0102 
PDF: 0.48 8.2 0.0083 
PDF: 0.5 8.2 0.0065 
PDF: 0.52 8.2 0.0054 
PDF: 0.54 8.2 0.0046 
PDF: 0.56 8.2 0.0038 
PDF: 0.58 8.2 0.0031 
PDF: 0.6 8.2 0.0026 
PDF: 0.62 8.2 0.0021 
PDF: 0.64 8.2 0.0017 
PDF: 0.66 8.2 0.0014 
PDF: 0.68 8.2 0.0011 
PDF: 0.7 8.2 0.0009 
PDF: 0.72 8.2 0.0008 
PDF: 0.74 8.2 0.0006 
PDF: 0.76 8.2 0.0005 
PDF: 0.78 8.2 0.0004 
PDF: 0.8 8.2 0.0004 
PDF: 0.0 8.3 1.0 
PDF: 0.02 8.3 0.82 
PDF: 0.04 8.3 0.6716 
PDF: 0.06 8.3 0.5502 
PDF: 0.08 8.3 0.4496 
PDF: 0.1 8.3 0.367 
PDF: 0.12 8.3 0.3016 
PDF: 0.14 8.3 0.2475 
PDF: 0.16 8.3 0.2029 
PDF: 0.18 8.3 0.1654 
PDF: 0.2 8.3 0.136 
PDF: 0.22 8.3 0.1113 
PDF: 0.24 8.3 0.0906 
PDF: 0.26 8.3 0.075 
PDF: 0.28 8.3 0.061 
PDF: 0.3 8.3 0.0501 
PDF: 0.32 8.3 0.0402 
PDF: 0.34 8.3 0.0339 
PDF: 0.36 8.3 0.0275 
PDF: 0.38 8.3 0.0225 
PDF: 0.4 8.3 0.0182 
PDF: 0.42 8.3 0.0151 
PDF: 0.44 8.3 0.0123 
PDF: 0.46 8.3 0.0102 
PDF: 0.48 8.3 0.0083 
PDF: 0.5 8.3 0.0065 
PDF: 0.52 8.3 0.0054 
PDF: 0.54 8.3 0.0046 
PDF: 0.56 8.3 0.0038 
PDF: 0.58 8.3 0.0031 
PDF: 0.6 8.3 0.0026 
PDF: 0.62 8.3 0.0021 
PDF: 0.64 8.3 0.0017 
PDF: 0.66 8.3 0.0014 
PDF: 0.68 8.3 0.0011 
PDF: 0.7 8.3 0.0009 
PDF: 0.72 8.3 0.0008 
PDF: 0.74 8.3 0.0006 
PDF: 0.76 8.3 0.0005 
PDF: 0.78 8.3 0.0004 
PDF: 0.8 8.3 0.0004 
PDF: 0.0 8.4 1.0 
PDF: 0.02 8.4 0.82 
PDF: 0.04 8.4 0.6716 
PDF: 0.06 8.4 0.5502 
PDF: 0.08 8.4 0.4496 
PDF: 0.1 8.4 0.367 
PDF: 0.12 8.4 0.3016 
PDF: 0.14 8.4 0.2475 
PDF: 0.16 8.4 0.2029 
PDF: 0.18 8.4 0.1654 
PDF: 0.2 8.4 0.136 
PDF: 0.22 8.4 0.1113 
PDF: 0.24 8.4 0.0906 
PDF: 0.26 8.4 0.075 
PDF: 0.28 8.4 0.061 
PDF: 0.3 8.4 0.0501 
PDF: 0.32 8.4 0.0402 
PDF: 0.34 8.4 0.0339 
PDF: 0.36 8.4 0.0275 
PDF: 0.38 8.4 0.0225 
PDF: 0.4 8.4 0.0182 
PDF: 0.42 8.4 0.0151 
PDF: 0.44 8.4 0.0123 
PDF: 0.46 8.4 0.0102 
PDF: 0.48 8.4 0.0083 
PDF: 0.5 8.4 0.0065 
PDF: 0.52 8.4 0.0054 
PDF: 0.54 8.4 0.0046 
PDF: 0.56 8.4 0.0038 
PDF: 0.58 8.4 0.0031 
PDF: 0.6 8.4 0.0026 
PDF: 0.62 8.4 0.0021 
PDF: 0.64 8.4 0.0017 
PDF: 0.66 8.4 0.0014 
PDF: 0.68 8.4 0.0011 
PDF: 0.7 8.4 0.0009 
PDF: 0.72 8.4 0.0008 
PDF: 0.74 8.4 0.0006 
PDF: 0.76 8.4 0.0005 
PDF: 0.78 8.4 0.0004 
PDF: 0.8 8.4 0.0004 
PDF: 0.0 8.5 1.0 
PDF: 0.02 8.5 0.82 
PDF: 0.04 8.5 0.6716 
PDF: 0.06 8.5 0.5502 
PDF: 0.08 8.5 0.4496 
PDF: 0.1 8.5 0.367 
PDF: 0.12 8.5 0.3016 
PDF: 0.14 8.5 0.2475 
PDF: 0.16 8.5 0.2029 
PDF: 0.18 8.5 0.1654 
PDF: 0.2 8.5 0.136 
PDF: 0.22 8.5 0.1113 
PDF: 0.24 8.5 0.0906 
PDF: 0.26 8.5 0.075 
PDF: 0.28 8.5 0.061 
PDF: 0.3 8.5 0.0501 
PDF: 0.32 8.5 0.0402 
PDF: 0.34 8.5 0.0339 
PDF: 0.36 8.5 0.0275 
PDF: 0.38 8.5 0.0225 
PDF: 0.4 8.5 0.0182 
PDF: 0.42 8.5 0.0151 
PDF: 0.44 8.5 0.0123 
PDF: 0.46 8.5 0.0102 
PDF: 0.48 8.5 0.0083 
PDF: 0.5 8.5 0.0065 
PDF: 0.52 8.5 0.0054 
PDF: 0.54 8.5 0.0046 
PDF: 0.56 8.5 0.0038 
PDF: 0.58 8.5 0.0031 
PDF: 0.6 8.5 0.0026 
PDF: 0.62 8.5 0.0021 
PDF: 0.64 8.5 0.0017 
PDF: 0.66 8.5 0.0014 
PDF: 0.68 8.5 0.0011 
